vehicle,arm,episode,Sharpe,Martin,MaxDD,Turnover/yr,Flips/yr,group,Return,peak,trough,react_day,DD_before_reaction,days_peak_to_trough,w_at_peak,panel
P1 TLT,F_exit2,FULL,0.09926275652104388,0.18044060138764992,-0.18649845444519686,2.3791717802599868,2.2697715289982425,,,,,,,,,P1
P1 TLT,F_exit2,E_bear_2018q4,,,0.0,,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P1
P1 TLT,F_exit2,X_2020_covid,0.3846170030350093,,-0.09286336243548243,,,modern_folds,0.036233560210546134,2020-08-04,2020-11-10,2020-08-31,-0.05284040895829545,70.0,0.8556798125839657,P1
P1 TLT,F_exit2,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 TLT,F_exit2,E2011_eu_us,1.726495472476704,,-0.04619289469388599,,,market_factor_A0_calendar,0.124482182079239,2011-06-01,2011-07-25,2011-07-01,-0.03254916033518429,38.0,0.9820718886780987,P1
P1 TLT,F_exit2,E2015_16_china,-0.26967110975444264,,-0.0268883365922592,,,market_factor_A0_calendar,-0.007254475158999685,2015-08-21,2015-09-01,2015-09-01,-0.0268883365922592,8.0,0.6681305791598798,P1
P1 TLT,F_exit2,K2013_14_bull,1.0523293567210665,,-0.045488998406405856,,,calm_controls,0.10743120049631338,2014-08-29,2014-09-17,,-0.045488998406405856,13.0,0.9829935453196793,P1
P1 TLT,F_exit2,A_bull_2021,-1.212661316089251,,-0.039326904551839514,,,calm_controls,-0.035585702484946524,2021-01-04,2021-01-12,,-0.039326904551839514,7.0,0.8749860302920607,P1
P1 TLT,F_exit2,D_recent_2025plus,-0.5037590333385298,,-0.08910669950557903,,,calm_controls,0.004242040650953349,2026-02-27,2026-08-17,,-0.08910669950557903,118.0,1.0,P1
P1 TLT,F_exit1,FULL,0.12500105983531024,0.212448912190043,-0.16316505699607087,2.5425642507429935,2.3804920913884007,,,,,,,,,P1
P1 TLT,F_exit1,E_bear_2018q4,,,0.0,,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P1
P1 TLT,F_exit1,X_2020_covid,0.18859320947585106,,-0.10948660664351362,,,modern_folds,0.017244619829761998,2020-08-04,2020-11-10,2020-08-28,-0.05223815800434284,70.0,0.8556798125839657,P1
P1 TLT,F_exit1,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 TLT,F_exit1,E2011_eu_us,1.9548959651295141,,-0.04035551594858444,,,market_factor_A0_calendar,0.13789702311341379,2011-10-03,2011-10-27,,-0.04035551594858444,19.0,0.32149320399979414,P1
P1 TLT,F_exit1,E2015_16_china,-0.07087525298086927,,-0.023658337405839558,,,market_factor_A0_calendar,-0.0021543368595153822,2015-08-21,2015-08-26,,-0.023658337405839558,4.0,0.6681305791598798,P1
P1 TLT,F_exit1,K2013_14_bull,1.0523293567210665,,-0.045488998406405856,,,calm_controls,0.10743120049631338,2014-08-29,2014-09-17,,-0.045488998406405856,13.0,0.9829935453196793,P1
P1 TLT,F_exit1,A_bull_2021,-0.9941764163094904,,-0.039326904551839514,,,calm_controls,-0.028558762495022316,2021-01-04,2021-01-12,,-0.039326904551839514,7.0,0.8749860302920607,P1
P1 TLT,F_exit1,D_recent_2025plus,-0.46310426241766695,,-0.0891066995055797,,,calm_controls,0.00959796393859036,2026-02-27,2026-08-17,,-0.0891066995055797,118.0,1.0,P1
P1 TLT,G_own,FULL,0.08993124799684597,0.17746649488769362,-0.1745840727197131,3.461464260217075,,,,,,,,,,P1
P1 TLT,G_own,E_bear_2018q4,,,0.0,,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P1
P1 TLT,G_own,X_2020_covid,0.42060132422686486,,-0.08206578325510183,,,modern_folds,0.03619361489054329,2020-08-04,2020-12-04,2020-10-06,-0.06394875299490421,87.0,0.8556798125839657,P1
P1 TLT,G_own,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 TLT,G_own,E2011_eu_us,1.9509859539031411,,-0.04039247150689651,,,market_factor_A0_calendar,0.13356770525676764,2011-10-03,2011-10-27,,-0.04039247150689651,19.0,0.32149320399979414,P1
P1 TLT,G_own,E2015_16_china,0.05109016103886804,,-0.027313608351889562,,,market_factor_A0_calendar,0.0009495381874515818,2015-08-21,2015-09-02,,-0.027313608351889562,9.0,0.6681305791598798,P1
P1 TLT,G_own,K2013_14_bull,1.0771972912686638,,-0.04549263543737381,,,calm_controls,0.10657373621293154,2014-08-29,2014-09-17,,-0.04549263543737381,13.0,0.9829935453196793,P1
P1 TLT,G_own,A_bull_2021,-1.8238347747040085,,-0.05654994884951925,,,calm_controls,-0.057492498118777546,2021-01-04,2021-02-08,2021-01-08,-0.036546237037289875,25.0,0.8749860302920607,P1
P1 TLT,G_own,D_recent_2025plus,-0.49087115387051544,,-0.09002160523029412,,,calm_controls,0.006896325352956367,2025-10-22,2026-08-17,2026-03-23,-0.053242447461386844,205.0,1.0,P1
P1 TLT,G_spy,FULL,0.11772547560734412,0.20835774130166465,-0.1592155259724113,3.1502492230883283,,,,,,,,,,P1
P1 TLT,G_spy,E_bear_2018q4,,,0.0,,,modern_folds,0.012274106120414352,2018-09-04,2018-09-04,,0.0,1.0,0.0,P1
P1 TLT,G_spy,X_2020_covid,0.5936344897775737,,-0.07805874782602762,,,modern_folds,0.052380800272001204,2020-08-04,2020-11-10,2020-09-04,-0.052209265384827175,70.0,0.8556798125839657,P1
P1 TLT,G_spy,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 TLT,G_spy,E2011_eu_us,2.361505701379591,,-0.040392471506897065,,,market_factor_A0_calendar,0.16736864640435312,2011-10-03,2011-10-27,,-0.040392471506897065,19.0,0.32149320399979414,P1
P1 TLT,G_spy,E2015_16_china,0.6087342302076739,,-0.014704512040632722,,,market_factor_A0_calendar,0.013925014392406787,2015-08-21,2015-09-02,2015-08-26,-0.012130257573471304,9.0,0.6681305791598798,P1
P1 TLT,G_spy,K2013_14_bull,0.9829960130231391,,-0.04549263543737403,,,calm_controls,0.08731225502542528,2014-08-29,2014-09-17,,-0.04549263543737403,13.0,0.9829935453196793,P1
P1 TLT,G_spy,A_bull_2021,-1.7977948897219642,,-0.05476332100954573,,,calm_controls,-0.05570765520081755,2021-01-04,2021-02-08,2021-02-08,-0.05476332100954573,25.0,0.8749860302920607,P1
P1 TLT,G_spy,D_recent_2025plus,-0.676725903102783,,-0.10296635371281271,,,calm_controls,-0.01584459101412783,2025-10-22,2026-08-17,2026-04-01,-0.05942777818682987,205.0,1.0,P1
P1 TLT,buy_hold,FULL,0.14609181684474254,0.11187087003935217,-0.4835396736072036,0.0,,,,,,,,,,P1
P1 TLT,buy_hold,E_bear_2018q4,-0.1041665642179613,,-0.06348873755893181,,,modern_folds,0.005734542800541753,2018-09-06,2018-11-02,,-0.06348873755893181,42.0,1.0,P1
P1 TLT,buy_hold,X_2020_covid,0.5443186467912728,,-0.15728265494256122,,,modern_folds,0.09720250521920559,2020-03-09,2020-03-18,,-0.15728265494256122,8.0,1.0,P1
P1 TLT,buy_hold,B_bear_2022,-1.80862549813732,,-0.3494469479721418,,,modern_folds,-0.3124301898835158,2022-01-03,2022-10-24,,-0.3494469479721418,204.0,1.0,P1
P1 TLT,buy_hold,E2011_eu_us,1.9495429383015401,,-0.10904222952415787,,,market_factor_A0_calendar,0.3286392664155915,2011-10-03,2011-10-27,,-0.10904222952415787,19.0,1.0,P1
P1 TLT,buy_hold,E2015_16_china,0.7654442382299872,,-0.05813829218766664,,,market_factor_A0_calendar,0.08722154494070722,2015-08-21,2015-09-16,,-0.05813829218766664,18.0,1.0,P1
P1 TLT,buy_hold,K2013_14_bull,0.467708430668256,,-0.17062107466852827,,,calm_controls,0.10278578290105189,2013-05-01,2013-08-21,,-0.17062107466852827,79.0,1.0,P1
P1 TLT,buy_hold,A_bull_2021,-0.2710676779010654,,-0.14797317890886896,,,calm_controls,-0.0460461222315226,2021-01-04,2021-03-18,,-0.14797317890886896,52.0,1.0,P1
P1 TLT,buy_hold,D_recent_2025plus,-0.2953631967394589,,-0.09226020349834185,,,calm_controls,0.009087559867373418,2025-04-04,2025-05-21,,-0.09226020349834185,33.0,1.0,P1
P1 GLD,incumbent,FULL,0.450163737186781,0.42737327014659376,-0.2423477213534624,2.64120593815235,2.2216624685138537,,,,,,,,,P1
P1 GLD,incumbent,E_bear_2018q4,1.712371025850209,,-0.021389108129439505,,,modern_folds,0.06297328133538116,2019-02-19,2019-02-28,,-0.021389108129439505,8.0,1.0,P1
P1 GLD,incumbent,X_2020_covid,1.1150200627498903,,-0.08479803704013966,,,modern_folds,0.11557889927797249,2020-08-06,2020-11-30,,-0.08479803704013966,81.0,0.6929451015527576,P1
P1 GLD,incumbent,B_bear_2022,-0.03920028344958769,,-0.04349471753083556,,,modern_folds,0.01035232465980207,2022-03-08,2022-04-25,,-0.04349471753083556,34.0,0.7316456301794463,P1
P1 GLD,incumbent,E2011_eu_us,0.3919867373209344,,-0.07746530105214977,,,market_factor_A0_calendar,0.024897998406294697,2011-08-22,2011-12-30,2011-12-30,-0.07746530105214977,92.0,0.4571359081061112,P1
P1 GLD,incumbent,E2015_16_china,-0.024969412038613813,,-0.020287617743420694,,,market_factor_A0_calendar,-0.0008913680686204462,2016-03-10,2016-03-24,,-0.020287617743420694,11.0,0.4728066150705243,P1
P1 GLD,incumbent,K2013_14_bull,-0.41406329938780634,,-0.02588627611855643,,,calm_controls,-0.01585298099821497,2014-07-11,2014-07-15,,-0.02588627611855643,3.0,0.7840689699962485,P1
P1 GLD,incumbent,A_bull_2021,-1.5234460682984141,,-0.07900082051953294,,,calm_controls,-0.06431804525244422,2021-01-05,2021-06-14,2021-03-01,-0.07107334264144827,111.0,0.6355917316732489,P1
P1 GLD,incumbent,D_recent_2025plus,1.8605573805233169,,-0.09633988367477109,,,calm_controls,0.4618029258771479,2026-01-29,2026-06-10,,-0.09633988367477109,92.0,0.34748195190081277,P1
P1 GLD,E_2s,FULL,0.4336552206152159,0.3940540652694394,-0.25814417813067114,2.7206403939091106,2.348614609571788,,,,,,,,,P1
P1 GLD,E_2s,E_bear_2018q4,1.712371025850209,,-0.021389108129439505,,,modern_folds,0.06297328133538116,2019-02-19,2019-02-28,,-0.021389108129439505,8.0,1.0,P1
P1 GLD,E_2s,X_2020_covid,1.1150200627498903,,-0.08479803704013966,,,modern_folds,0.11557889927797249,2020-08-06,2020-11-30,,-0.08479803704013966,81.0,0.6929451015527576,P1
P1 GLD,E_2s,B_bear_2022,-0.03920028344958769,,-0.04349471753083556,,,modern_folds,0.01035232465980207,2022-03-08,2022-04-25,,-0.04349471753083556,34.0,0.7316456301794463,P1
P1 GLD,E_2s,E2011_eu_us,0.3919867373209344,,-0.07746530105214977,,,market_factor_A0_calendar,0.024897998406294697,2011-08-22,2011-12-30,2011-12-30,-0.07746530105214977,92.0,0.4571359081061112,P1
P1 GLD,E_2s,E2015_16_china,-0.024969412038613813,,-0.020287617743420694,,,market_factor_A0_calendar,-0.0008913680686204462,2016-03-10,2016-03-24,,-0.020287617743420694,11.0,0.4728066150705243,P1
P1 GLD,E_2s,K2013_14_bull,-0.41406329938780634,,-0.02588627611855643,,,calm_controls,-0.01585298099821497,2014-07-11,2014-07-15,,-0.02588627611855643,3.0,0.7840689699962485,P1
P1 GLD,E_2s,A_bull_2021,-1.5234460682984141,,-0.07900082051953294,,,calm_controls,-0.06431804525244422,2021-01-05,2021-06-14,2021-03-01,-0.07107334264144827,111.0,0.6355917316732489,P1
P1 GLD,E_2s,D_recent_2025plus,1.8605573805233169,,-0.09633988367477109,,,calm_controls,0.4618029258771479,2026-01-29,2026-06-10,,-0.09633988367477109,92.0,0.34748195190081277,P1
P1 GLD,E_3s,FULL,0.450163737186781,0.42737327014659376,-0.2423477213534624,2.64120593815235,2.2216624685138537,,,,,,,,,P1
P1 GLD,E_3s,E_bear_2018q4,1.712371025850209,,-0.021389108129439505,,,modern_folds,0.06297328133538116,2019-02-19,2019-02-28,,-0.021389108129439505,8.0,1.0,P1
P1 GLD,E_3s,X_2020_covid,1.1150200627498903,,-0.08479803704013966,,,modern_folds,0.11557889927797249,2020-08-06,2020-11-30,,-0.08479803704013966,81.0,0.6929451015527576,P1
P1 GLD,E_3s,B_bear_2022,-0.03920028344958769,,-0.04349471753083556,,,modern_folds,0.01035232465980207,2022-03-08,2022-04-25,,-0.04349471753083556,34.0,0.7316456301794463,P1
P1 GLD,E_3s,E2011_eu_us,0.3919867373209344,,-0.07746530105214977,,,market_factor_A0_calendar,0.024897998406294697,2011-08-22,2011-12-30,2011-12-30,-0.07746530105214977,92.0,0.4571359081061112,P1
P1 GLD,E_3s,E2015_16_china,-0.024969412038613813,,-0.020287617743420694,,,market_factor_A0_calendar,-0.0008913680686204462,2016-03-10,2016-03-24,,-0.020287617743420694,11.0,0.4728066150705243,P1
P1 GLD,E_3s,K2013_14_bull,-0.41406329938780634,,-0.02588627611855643,,,calm_controls,-0.01585298099821497,2014-07-11,2014-07-15,,-0.02588627611855643,3.0,0.7840689699962485,P1
P1 GLD,E_3s,A_bull_2021,-1.5234460682984141,,-0.07900082051953294,,,calm_controls,-0.06431804525244422,2021-01-05,2021-06-14,2021-03-01,-0.07107334264144827,111.0,0.6355917316732489,P1
P1 GLD,E_3s,D_recent_2025plus,1.8605573805233169,,-0.09633988367477109,,,calm_controls,0.4618029258771479,2026-01-29,2026-06-10,,-0.09633988367477109,92.0,0.34748195190081277,P1
P1 GLD,F_exit2,FULL,0.432174078551209,0.3990816093825821,-0.2620826768537281,2.847576756201123,2.6025188916876574,,,,,,,,,P1
P1 GLD,F_exit2,E_bear_2018q4,1.712371025850209,,-0.021389108129439505,,,modern_folds,0.06297328133538116,2019-02-19,2019-02-28,,-0.021389108129439505,8.0,1.0,P1
P1 GLD,F_exit2,X_2020_covid,1.1150200627498903,,-0.08479803704013966,,,modern_folds,0.11557889927797249,2020-08-06,2020-11-30,,-0.08479803704013966,81.0,0.6929451015527576,P1
P1 GLD,F_exit2,B_bear_2022,0.19049002043234656,,-0.036301771437187935,,,modern_folds,0.019377438830699756,2022-03-08,2022-03-15,,-0.036301771437187935,6.0,0.7316456301794463,P1
P1 GLD,F_exit2,E2011_eu_us,0.6109997447538366,,-0.07227510587773922,,,market_factor_A0_calendar,0.04064389055358486,2011-08-22,2011-12-15,,-0.07227510587773922,82.0,0.4571359081061112,P1
P1 GLD,F_exit2,E2015_16_china,-0.135179188819226,,-0.020287617743420694,,,market_factor_A0_calendar,-0.0034139880290915414,2016-03-10,2016-03-24,,-0.020287617743420694,11.0,0.4728066150705243,P1
P1 GLD,F_exit2,K2013_14_bull,-0.24602935928907058,,-0.02588627611855643,,,calm_controls,-0.009284755349583396,2014-07-11,2014-07-15,,-0.02588627611855643,3.0,0.7840689699962485,P1
P1 GLD,F_exit2,A_bull_2021,-1.0003219629460207,,-0.05619582738609685,,,calm_controls,-0.039466461474617076,2021-01-05,2021-02-18,,-0.05619582738609685,31.0,0.6355917316732489,P1
P1 GLD,F_exit2,D_recent_2025plus,1.6945784502977352,,-0.10679411128670058,,,calm_controls,0.41624316214869195,2026-01-29,2026-06-11,2026-03-26,-0.061377472064691685,93.0,0.34748195190081277,P1
P1 GLD,F_exit1,FULL,0.43290769634433435,0.38229708943099666,-0.2652321380835019,2.9994938436385623,2.7294710327455918,,,,,,,,,P1
P1 GLD,F_exit1,E_bear_2018q4,1.712371025850209,,-0.021389108129439505,,,modern_folds,0.06297328133538116,2019-02-19,2019-02-28,,-0.021389108129439505,8.0,1.0,P1
P1 GLD,F_exit1,X_2020_covid,1.1150200627498903,,-0.08479803704013966,,,modern_folds,0.11557889927797249,2020-08-06,2020-11-30,,-0.08479803704013966,81.0,0.6929451015527576,P1
P1 GLD,F_exit1,B_bear_2022,0.15704895187703255,,-0.036301771437187935,,,modern_folds,0.018108265709314342,2022-03-08,2022-03-15,,-0.036301771437187935,6.0,0.7316456301794463,P1
P1 GLD,F_exit1,E2011_eu_us,0.5185368495380723,,-0.07257482929952319,,,market_factor_A0_calendar,0.03368657992144741,2011-08-22,2011-12-16,2011-12-16,-0.07257482929952319,83.0,0.4571359081061112,P1
P1 GLD,F_exit1,E2015_16_china,-0.30195188488415015,,-0.020652810559218304,,,market_factor_A0_calendar,-0.006476832738830041,2016-03-10,2016-03-28,2016-03-28,-0.020652810559218304,12.0,0.4728066150705243,P1
P1 GLD,F_exit1,K2013_14_bull,-0.22896598987131775,,-0.02588627611855643,,,calm_controls,-0.008664135603255962,2014-07-11,2014-07-15,,-0.02588627611855643,3.0,0.7840689699962485,P1
P1 GLD,F_exit1,A_bull_2021,-1.3090150874350206,,-0.06467330533534832,,,calm_controls,-0.04976211761114546,2021-01-05,2021-06-14,2021-02-19,-0.05662250372125921,111.0,0.6355917316732489,P1
P1 GLD,F_exit1,D_recent_2025plus,1.7665300697523174,,-0.09877264038960298,,,calm_controls,0.42910468619607167,2026-01-29,2026-06-10,2026-03-24,-0.06148112605717582,92.0,0.34748195190081277,P1
P1 GLD,G_own,FULL,0.45095849793715953,0.41028300793541433,-0.2381506527023738,3.797810927574662,,,,,,,,,,P1
P1 GLD,G_own,E_bear_2018q4,1.4809333638319675,,-0.023875886564277415,,,modern_folds,0.05503261039948115,2019-02-19,2019-02-28,,-0.023875886564277415,8.0,1.0,P1
P1 GLD,G_own,X_2020_covid,1.074954441512902,,-0.09556875446036339,,,modern_folds,0.10360486857101203,2020-08-06,2020-11-30,2020-08-12,-0.04592234052171851,81.0,0.6929451015527576,P1
P1 GLD,G_own,B_bear_2022,0.4333358173890977,,-0.026495157158535454,,,modern_folds,0.028699212395568496,2022-04-13,2022-04-25,,-0.026495157158535454,8.0,0.6424362964487991,P1
P1 GLD,G_own,E2011_eu_us,0.2311066023701454,,-0.08456302569866214,,,market_factor_A0_calendar,0.012438627029200289,2011-08-22,2011-12-30,2011-08-25,-0.029708453602438678,92.0,0.4571359081061112,P1
P1 GLD,G_own,E2015_16_china,-0.026609277995327505,,-0.020308877810549908,,,market_factor_A0_calendar,-0.0009292716235232978,2016-03-10,2016-03-24,,-0.020308877810549908,11.0,0.4728066150705243,P1
P1 GLD,G_own,K2013_14_bull,-0.3813167870730943,,-0.025889741705371727,,,calm_controls,-0.014460287095748314,2014-07-11,2014-07-15,,-0.025889741705371727,3.0,0.7840689699962485,P1
P1 GLD,G_own,A_bull_2021,-1.523565830480514,,-0.07897448022263587,,,calm_controls,-0.06429574381973568,2021-01-05,2021-06-14,2021-01-11,-0.03392441336233809,111.0,0.6355917316732489,P1
P1 GLD,G_own,D_recent_2025plus,1.8314055314620743,,-0.09871816932860633,,,calm_controls,0.438478123376538,2026-01-29,2026-06-10,2026-02-02,-0.03958893563128407,92.0,0.34748195190081277,P1
P1 GLD,G_spy,FULL,0.43068752344800115,0.43224520557021606,-0.21641643052390214,3.75529718201077,,,,,,,,,,P1
P1 GLD,G_spy,E_bear_2018q4,1.5107377668876438,,-0.021389108129439616,,,modern_folds,0.05608106970483151,2019-02-19,2019-02-28,,-0.021389108129439616,8.0,1.0,P1
P1 GLD,G_spy,X_2020_covid,1.6040900548991193,,-0.08658191226105882,,,modern_folds,0.15583891958713902,2020-08-06,2020-11-30,2020-09-04,-0.046615684885431996,81.0,0.6929451015527576,P1
P1 GLD,G_spy,B_bear_2022,-0.04045587931170488,,-0.043537007743915224,,,modern_folds,0.01029973942638196,2022-03-08,2022-04-25,,-0.043537007743915224,34.0,0.7316456301794463,P1
P1 GLD,G_spy,E2011_eu_us,0.07438193747122616,,-0.07766313129839664,,,market_factor_A0_calendar,0.0016218240888923319,2011-08-22,2011-12-30,2011-12-30,-0.07766313129839664,92.0,0.4571359081061112,P1
P1 GLD,G_spy,E2015_16_china,-0.026609277995327505,,-0.020308877810549908,,,market_factor_A0_calendar,-0.0009292716235232978,2016-03-10,2016-03-24,,-0.020308877810549908,11.0,0.4728066150705243,P1
P1 GLD,G_spy,K2013_14_bull,-0.4143078973131401,,-0.025889741705371727,,,calm_controls,-0.015862156703931873,2014-07-11,2014-07-15,,-0.025889741705371727,3.0,0.7840689699962485,P1
P1 GLD,G_spy,A_bull_2021,-1.5233046583583052,,-0.07908251473082206,,,calm_controls,-0.06440550011524915,2021-01-05,2021-06-14,2021-02-03,-0.03927311479430484,111.0,0.6355917316732489,P1
P1 GLD,G_spy,D_recent_2025plus,1.7081680248601743,,-0.08778921141894569,,,calm_controls,0.39993566136445,2026-01-29,2026-06-10,2026-02-09,-0.04337616621252438,92.0,0.34748195190081277,P1
P1 GLD,buy_hold,FULL,0.42147844352708264,0.3108091241265913,-0.4555501381439947,0.0,,,,,,,,,,P1
P1 GLD,buy_hold,E_bear_2018q4,1.7405880656861157,,-0.026633553138648902,,,modern_folds,0.0923266672539862,2018-10-26,2018-11-12,,-0.026633553138648902,12.0,1.0,P1
P1 GLD,buy_hold,X_2020_covid,1.0368732846669866,,-0.1403888802929495,,,modern_folds,0.19440166075135856,2020-08-06,2020-11-30,,-0.1403888802929495,81.0,1.0,P1
P1 GLD,buy_hold,B_bear_2022,-0.05901628889196952,,-0.21032844237898762,,,modern_folds,-0.007721104351896324,2022-03-08,2022-09-26,,-0.21032844237898762,140.0,1.0,P1
P1 GLD,buy_hold,E2011_eu_us,0.0992047234354904,,-0.18554634595590191,,,market_factor_A0_calendar,-0.0024939292511635403,2011-08-22,2011-12-29,,-0.18554634595590191,91.0,1.0,P1
P1 GLD,buy_hold,E2015_16_china,0.3132373237561325,,-0.12851196670135323,,,market_factor_A0_calendar,0.03102541630149047,2015-06-18,2015-12-17,,-0.12851196670135323,128.0,1.0,P1
P1 GLD,buy_hold,K2013_14_bull,-0.8647783990103708,,-0.32919899798374774,,,calm_controls,-0.29897543513146563,2013-01-22,2014-11-05,,-0.32919899798374774,453.0,1.0,P1
P1 GLD,buy_hold,A_bull_2021,-0.241280778169253,,-0.13878711653086884,,,calm_controls,-0.04148912312177555,2021-01-05,2021-03-08,,-0.13878711653086884,43.0,1.0,P1
P1 GLD,buy_hold,D_recent_2025plus,1.202703567042244,,-0.2640451703972574,,,calm_controls,0.6942138520629431,2026-01-29,2026-07-16,,-0.2640451703972574,116.0,1.0,P1
P2 UPRO,incumbent,FULL,0.6716283741348641,1.1236871785348888,-0.3274987803631696,2.9591846491731246,1.6901017576318225,,,,,,,,,P2
P2 UPRO,incumbent,E_bear_2018q4,-1.5088391397279333,,-0.18169066554597824,,,modern_folds,-0.1273277773669751,2018-09-20,2018-10-11,,-0.18169066554597824,16.0,1.0,P2
P2 UPRO,incumbent,X_2020_covid,0.7860062511150968,,-0.23672765125931006,,,modern_folds,0.17965944066589712,2020-02-19,2020-06-11,2020-02-28,-0.23415070506495628,80.0,0.8574281590616493,P2
P2 UPRO,incumbent,B_bear_2022,-2.1303062620373954,,-0.20847870232480292,,,modern_folds,-0.19156323933279906,2022-01-03,2022-08-30,2022-01-26,-0.15543605197646126,166.0,0.6085508761504368,P2
P2 UPRO,incumbent,E2011_eu_us,-1.0351888206224447,,-0.3111133546216345,,,market_factor_A0_calendar,-0.23032020766480021,2011-05-02,2011-10-03,2011-08-05,-0.2342548756817685,108.0,0.8805957987982022,P2
P2 UPRO,incumbent,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 UPRO,incumbent,K2013_14_bull,1.2315700593317869,,-0.17904469083915553,,,calm_controls,0.8500124970892808,2014-09-18,2014-10-15,,-0.17904469083915553,20.0,1.0,P2
P2 UPRO,incumbent,A_bull_2021,1.5913643284632366,,-0.14410046124408415,,,calm_controls,0.556098280787007,2021-09-02,2021-10-04,,-0.14410046124408415,22.0,1.0,P2
P2 UPRO,incumbent,D_recent_2025plus,0.5745692608870123,,-0.22314555657592194,,,calm_controls,0.3133554961158558,2026-01-12,2026-03-31,2026-03-31,-0.22314555657592194,55.0,0.9487893293147768,P2
P2 UPRO,E_2s,FULL,0.6716283741348641,1.1236871785348888,-0.3274987803631696,2.9591846491731246,1.6901017576318225,,,,,,,,,P2
P2 UPRO,E_2s,E_bear_2018q4,-1.5088391397279333,,-0.18169066554597824,,,modern_folds,-0.1273277773669751,2018-09-20,2018-10-11,,-0.18169066554597824,16.0,1.0,P2
P2 UPRO,E_2s,X_2020_covid,0.7860062511150968,,-0.23672765125931006,,,modern_folds,0.17965944066589712,2020-02-19,2020-06-11,2020-02-28,-0.23415070506495628,80.0,0.8574281590616493,P2
P2 UPRO,E_2s,B_bear_2022,-2.1303062620373954,,-0.20847870232480292,,,modern_folds,-0.19156323933279906,2022-01-03,2022-08-30,2022-01-26,-0.15543605197646126,166.0,0.6085508761504368,P2
P2 UPRO,E_2s,E2011_eu_us,-1.0351888206224447,,-0.3111133546216345,,,market_factor_A0_calendar,-0.23032020766480021,2011-05-02,2011-10-03,2011-08-05,-0.2342548756817685,108.0,0.8805957987982022,P2
P2 UPRO,E_2s,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 UPRO,E_2s,K2013_14_bull,1.2315700593317869,,-0.17904469083915553,,,calm_controls,0.8500124970892808,2014-09-18,2014-10-15,,-0.17904469083915553,20.0,1.0,P2
P2 UPRO,E_2s,A_bull_2021,1.5913643284632366,,-0.14410046124408415,,,calm_controls,0.556098280787007,2021-09-02,2021-10-04,,-0.14410046124408415,22.0,1.0,P2
P2 UPRO,E_2s,D_recent_2025plus,0.5745692608870123,,-0.22314555657592194,,,calm_controls,0.3133554961158558,2026-01-12,2026-03-31,2026-03-31,-0.22314555657592194,55.0,0.9487893293147768,P2
P2 UPRO,E_3s,FULL,0.6716283741348641,1.1236871785348888,-0.3274987803631696,2.9591846491731246,1.6901017576318225,,,,,,,,,P2
P2 UPRO,E_3s,E_bear_2018q4,-1.5088391397279333,,-0.18169066554597824,,,modern_folds,-0.1273277773669751,2018-09-20,2018-10-11,,-0.18169066554597824,16.0,1.0,P2
P2 UPRO,E_3s,X_2020_covid,0.7860062511150968,,-0.23672765125931006,,,modern_folds,0.17965944066589712,2020-02-19,2020-06-11,2020-02-28,-0.23415070506495628,80.0,0.8574281590616493,P2
P2 UPRO,E_3s,B_bear_2022,-2.1303062620373954,,-0.20847870232480292,,,modern_folds,-0.19156323933279906,2022-01-03,2022-08-30,2022-01-26,-0.15543605197646126,166.0,0.6085508761504368,P2
P2 UPRO,E_3s,E2011_eu_us,-1.0351888206224447,,-0.3111133546216345,,,market_factor_A0_calendar,-0.23032020766480021,2011-05-02,2011-10-03,2011-08-05,-0.2342548756817685,108.0,0.8805957987982022,P2
P2 UPRO,E_3s,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P2
P2 UPRO,E_3s,K2013_14_bull,1.2315700593317869,,-0.17904469083915553,,,calm_controls,0.8500124970892808,2014-09-18,2014-10-15,,-0.17904469083915553,20.0,1.0,P2
P2 UPRO,E_3s,A_bull_2021,1.5913643284632366,,-0.14410046124408415,,,calm_controls,0.556098280787007,2021-09-02,2021-10-04,,-0.14410046124408415,22.0,1.0,P2
P2 UPRO,E_3s,D_recent_2025plus,0.5745692608870123,,-0.22314555657592194,,,calm_controls,0.3133554961158558,2026-01-12,2026-03-31,2026-03-31,-0.22314555657592194,55.0,0.9487893293147768,P2
